PING 192.168.50.2 (192.168.50.2) 56(84) bytes of data.
64 bytes from 192.168.50.2: icmp_seq=1 ttl=63 time=0.024 ms
64 bytes from 192.168.50.2: icmp_seq=2 ttl=63 time=755 ms
64 bytes from 192.168.50.2: icmp_seq=3 ttl=63 time=1684 ms
64 bytes from 192.168.50.2: icmp_seq=4 ttl=63 time=1911 ms
64 bytes from 192.168.50.2: icmp_seq=5 ttl=63 time=1674 ms
64 bytes from 192.168.50.2: icmp_seq=6 ttl=63 time=1910 ms
64 bytes from 192.168.50.2: icmp_seq=7 ttl=63 time=1782 ms
64 bytes from 192.168.50.2: icmp_seq=8 ttl=63 time=1888 ms
64 bytes from 192.168.50.2: icmp_seq=9 ttl=63 time=1841 ms
64 bytes from 192.168.50.2: icmp_seq=10 ttl=63 time=1826 ms
64 bytes from 192.168.50.2: icmp_seq=11 ttl=63 time=1721 ms
64 bytes from 192.168.50.2: icmp_seq=12 ttl=63 time=727 ms
64 bytes from 192.168.50.2: icmp_seq=13 ttl=63 time=1936 ms
64 bytes from 192.168.50.2: icmp_seq=14 ttl=63 time=3122 ms
64 bytes from 192.168.50.2: icmp_seq=15 ttl=63 time=3288 ms
64 bytes from 192.168.50.2: icmp_seq=16 ttl=63 time=2277 ms
64 bytes from 192.168.50.2: icmp_seq=17 ttl=63 time=1260 ms
64 bytes from 192.168.50.2: icmp_seq=18 ttl=63 time=334 ms
64 bytes from 192.168.50.2: icmp_seq=19 ttl=63 time=149 ms
64 bytes from 192.168.50.2: icmp_seq=20 ttl=63 time=159 ms
