PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=135 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=871 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=1690 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=1100 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=75.4 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=3181 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=2761 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=1735 ms
64 bytes from 192.168.60.2: icmp_seq=17 ttl=63 time=736 ms
64 bytes from 192.168.60.2: icmp_seq=18 ttl=63 time=165 ms
64 bytes from 192.168.60.2: icmp_seq=19 ttl=63 time=125 ms
64 bytes from 192.168.60.2: icmp_seq=20 ttl=63 time=135 ms
