PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=0.038 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=847 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=1814 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=1807 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=1690 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=1817 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=1857 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=1852 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=1808 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=1790 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=1801 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=802 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=1936 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=2833 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=3471 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=2456 ms
64 bytes from 192.168.60.2: icmp_seq=17 ttl=63 time=1461 ms
64 bytes from 192.168.60.2: icmp_seq=18 ttl=63 time=445 ms
64 bytes from 192.168.60.2: icmp_seq=19 ttl=63 time=150 ms
64 bytes from 192.168.60.2: icmp_seq=20 ttl=63 time=146 ms
64 bytes from 192.168.60.2: icmp_seq=21 ttl=63 time=110 ms
