PING 192.168.50.2 (192.168.50.2) 56(84) bytes of data.
64 bytes from 192.168.50.2: icmp_seq=1 ttl=63 time=230 ms
64 bytes from 192.168.50.2: icmp_seq=2 ttl=63 time=1220 ms
64 bytes from 192.168.50.2: icmp_seq=3 ttl=63 time=1759 ms
64 bytes from 192.168.50.2: icmp_seq=4 ttl=63 time=1830 ms
64 bytes from 192.168.50.2: icmp_seq=5 ttl=63 time=1706 ms
64 bytes from 192.168.50.2: icmp_seq=6 ttl=63 time=1588 ms
64 bytes from 192.168.50.2: icmp_seq=7 ttl=63 time=1679 ms
64 bytes from 192.168.50.2: icmp_seq=8 ttl=63 time=1783 ms
64 bytes from 192.168.50.2: icmp_seq=9 ttl=63 time=1716 ms
64 bytes from 192.168.50.2: icmp_seq=10 ttl=63 time=1612 ms
64 bytes from 192.168.50.2: icmp_seq=11 ttl=63 time=1568 ms
64 bytes from 192.168.50.2: icmp_seq=12 ttl=63 time=568 ms
64 bytes from 192.168.50.2: icmp_seq=13 ttl=63 time=2092 ms
64 bytes from 192.168.50.2: icmp_seq=14 ttl=63 time=2822 ms
64 bytes from 192.168.50.2: icmp_seq=15 ttl=63 time=2447 ms
64 bytes from 192.168.50.2: icmp_seq=16 ttl=63 time=1446 ms
64 bytes from 192.168.50.2: icmp_seq=17 ttl=63 time=447 ms
64 bytes from 192.168.50.2: icmp_seq=18 ttl=63 time=167 ms
64 bytes from 192.168.50.2: icmp_seq=19 ttl=63 time=164 ms
64 bytes from 192.168.50.2: icmp_seq=20 ttl=63 time=153 ms
