PING 192.168.70.2 (192.168.70.2) 56(84) bytes of data.
64 bytes from 192.168.70.2: icmp_seq=1 ttl=63 time=229 ms
64 bytes from 192.168.70.2: icmp_seq=2 ttl=63 time=874 ms
64 bytes from 192.168.70.2: icmp_seq=3 ttl=63 time=1692 ms
64 bytes from 192.168.70.2: icmp_seq=4 ttl=63 time=1818 ms
64 bytes from 192.168.70.2: icmp_seq=5 ttl=63 time=1702 ms
64 bytes from 192.168.70.2: icmp_seq=6 ttl=63 time=1829 ms
64 bytes from 192.168.70.2: icmp_seq=7 ttl=63 time=1800 ms
64 bytes from 192.168.70.2: icmp_seq=8 ttl=63 time=1915 ms
64 bytes from 192.168.70.2: icmp_seq=9 ttl=63 time=1824 ms
64 bytes from 192.168.70.2: icmp_seq=10 ttl=63 time=1820 ms
64 bytes from 192.168.70.2: icmp_seq=11 ttl=63 time=1813 ms
64 bytes from 192.168.70.2: icmp_seq=12 ttl=63 time=813 ms
64 bytes from 192.168.70.2: icmp_seq=13 ttl=63 time=2095 ms
64 bytes from 192.168.70.2: icmp_seq=14 ttl=63 time=3268 ms
64 bytes from 192.168.70.2: icmp_seq=15 ttl=63 time=3383 ms
64 bytes from 192.168.70.2: icmp_seq=16 ttl=63 time=2376 ms
64 bytes from 192.168.70.2: icmp_seq=17 ttl=63 time=1369 ms
64 bytes from 192.168.70.2: icmp_seq=18 ttl=63 time=444 ms
64 bytes from 192.168.70.2: icmp_seq=19 ttl=63 time=163 ms
64 bytes from 192.168.70.2: icmp_seq=20 ttl=63 time=159 ms
64 bytes from 192.168.70.2: icmp_seq=21 ttl=63 time=90.0 ms
