PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=899 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=1568 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=1644 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=3346 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=4668 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=5933 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=7045 ms
64 bytes from 192.168.80.2: icmp_seq=8 ttl=63 time=6806 ms
64 bytes from 192.168.80.2: icmp_seq=9 ttl=63 time=6599 ms
64 bytes from 192.168.80.2: icmp_seq=10 ttl=63 time=6504 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=6816 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=5827 ms
64 bytes from 192.168.80.2: icmp_seq=13 ttl=63 time=4816 ms
64 bytes from 192.168.80.2: icmp_seq=14 ttl=63 time=3813 ms
64 bytes from 192.168.80.2: icmp_seq=15 ttl=63 time=2819 ms
64 bytes from 192.168.80.2: icmp_seq=16 ttl=63 time=1825 ms
64 bytes from 192.168.80.2: icmp_seq=17 ttl=63 time=828 ms
64 bytes from 192.168.80.2: icmp_seq=18 ttl=63 time=6932 ms
64 bytes from 192.168.80.2: icmp_seq=19 ttl=63 time=8016 ms
64 bytes from 192.168.80.2: icmp_seq=20 ttl=63 time=9834 ms
64 bytes from 192.168.80.2: icmp_seq=21 ttl=63 time=11084 ms
64 bytes from 192.168.80.2: icmp_seq=22 ttl=63 time=11766 ms
64 bytes from 192.168.80.2: icmp_seq=23 ttl=63 time=12448 ms
64 bytes from 192.168.80.2: icmp_seq=24 ttl=63 time=13131 ms
64 bytes from 192.168.80.2: icmp_seq=25 ttl=63 time=14409 ms
64 bytes from 192.168.80.2: icmp_seq=26 ttl=63 time=15675 ms
64 bytes from 192.168.80.2: icmp_seq=27 ttl=63 time=16717 ms
