PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=894 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=1466 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=2234 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=2706 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=2789 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=2887 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=3076 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=3404 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=3876 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=4466 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=4838 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=5311 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=5875 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=6363 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=6926 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=7489 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=7953 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=8479 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=8949 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=9364 ms
64 bytes from 192.168.40.2: icmp_seq=21 ttl=63 time=9880 ms
64 bytes from 192.168.40.2: icmp_seq=22 ttl=63 time=10398 ms
64 bytes from 192.168.40.2: icmp_seq=23 ttl=63 time=11003 ms
64 bytes from 192.168.40.2: icmp_seq=24 ttl=63 time=11471 ms
64 bytes from 192.168.40.2: icmp_seq=25 ttl=63 time=11892 ms
64 bytes from 192.168.40.2: icmp_seq=26 ttl=63 time=12459 ms
64 bytes from 192.168.40.2: icmp_seq=27 ttl=63 time=12929 ms
64 bytes from 192.168.40.2: icmp_seq=28 ttl=63 time=13397 ms
64 bytes from 192.168.40.2: icmp_seq=29 ttl=63 time=13955 ms
