PING 192.168.50.2 (192.168.50.2) 56(84) bytes of data.
64 bytes from 192.168.50.2: icmp_seq=1 ttl=63 time=452 ms
64 bytes from 192.168.50.2: icmp_seq=2 ttl=63 time=688 ms
64 bytes from 192.168.50.2: icmp_seq=3 ttl=63 time=1417 ms
64 bytes from 192.168.50.2: icmp_seq=4 ttl=63 time=1495 ms
64 bytes from 192.168.50.2: icmp_seq=5 ttl=63 time=1536 ms
64 bytes from 192.168.50.2: icmp_seq=6 ttl=63 time=1582 ms
64 bytes from 192.168.50.2: icmp_seq=7 ttl=63 time=1790 ms
64 bytes from 192.168.50.2: icmp_seq=8 ttl=63 time=2120 ms
64 bytes from 192.168.50.2: icmp_seq=9 ttl=63 time=2637 ms
64 bytes from 192.168.50.2: icmp_seq=10 ttl=63 time=3144 ms
64 bytes from 192.168.50.2: icmp_seq=11 ttl=63 time=3629 ms
64 bytes from 192.168.50.2: icmp_seq=12 ttl=63 time=4144 ms
64 bytes from 192.168.50.2: icmp_seq=13 ttl=63 time=4675 ms
64 bytes from 192.168.50.2: icmp_seq=14 ttl=63 time=5146 ms
64 bytes from 192.168.50.2: icmp_seq=15 ttl=63 time=5682 ms
64 bytes from 192.168.50.2: icmp_seq=16 ttl=63 time=6167 ms
64 bytes from 192.168.50.2: icmp_seq=17 ttl=63 time=6636 ms
64 bytes from 192.168.50.2: icmp_seq=18 ttl=63 time=7178 ms
64 bytes from 192.168.50.2: icmp_seq=19 ttl=63 time=7680 ms
64 bytes from 192.168.50.2: icmp_seq=20 ttl=63 time=8196 ms
64 bytes from 192.168.50.2: icmp_seq=21 ttl=63 time=8688 ms
64 bytes from 192.168.50.2: icmp_seq=24 ttl=63 time=9019 ms
