PING 192.168.70.2 (192.168.70.2) 56(84) bytes of data.
64 bytes from 192.168.70.2: icmp_seq=1 ttl=63 time=0.030 ms
64 bytes from 192.168.70.2: icmp_seq=2 ttl=63 time=712 ms
64 bytes from 192.168.70.2: icmp_seq=3 ttl=63 time=1389 ms
64 bytes from 192.168.70.2: icmp_seq=4 ttl=63 time=1500 ms
64 bytes from 192.168.70.2: icmp_seq=5 ttl=63 time=1523 ms
64 bytes from 192.168.70.2: icmp_seq=6 ttl=63 time=1587 ms
64 bytes from 192.168.70.2: icmp_seq=7 ttl=63 time=1798 ms
64 bytes from 192.168.70.2: icmp_seq=8 ttl=63 time=2218 ms
64 bytes from 192.168.70.2: icmp_seq=9 ttl=63 time=2641 ms
64 bytes from 192.168.70.2: icmp_seq=10 ttl=63 time=3190 ms
64 bytes from 192.168.70.2: icmp_seq=11 ttl=63 time=3656 ms
64 bytes from 192.168.70.2: icmp_seq=12 ttl=63 time=4197 ms
64 bytes from 192.168.70.2: icmp_seq=13 ttl=63 time=4678 ms
64 bytes from 192.168.70.2: icmp_seq=14 ttl=63 time=5220 ms
64 bytes from 192.168.70.2: icmp_seq=15 ttl=63 time=5735 ms
64 bytes from 192.168.70.2: icmp_seq=16 ttl=63 time=6175 ms
64 bytes from 192.168.70.2: icmp_seq=17 ttl=63 time=6690 ms
64 bytes from 192.168.70.2: icmp_seq=18 ttl=63 time=7253 ms
64 bytes from 192.168.70.2: icmp_seq=19 ttl=63 time=7710 ms
64 bytes from 192.168.70.2: icmp_seq=20 ttl=63 time=8223 ms
64 bytes from 192.168.70.2: icmp_seq=21 ttl=63 time=8736 ms
64 bytes from 192.168.70.2: icmp_seq=22 ttl=63 time=9243 ms
64 bytes from 192.168.70.2: icmp_seq=23 ttl=63 time=9757 ms
64 bytes from 192.168.70.2: icmp_seq=24 ttl=63 time=10264 ms
64 bytes from 192.168.70.2: icmp_seq=25 ttl=63 time=10750 ms
64 bytes from 192.168.70.2: icmp_seq=26 ttl=63 time=11216 ms
64 bytes from 192.168.70.2: icmp_seq=27 ttl=63 time=11800 ms
64 bytes from 192.168.70.2: icmp_seq=28 ttl=63 time=12265 ms
64 bytes from 192.168.70.2: icmp_seq=29 ttl=63 time=12707 ms
