PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=900 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=1471 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=2250 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=2727 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=2803 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=2861 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=3091 ms
64 bytes from 192.168.80.2: icmp_seq=8 ttl=63 time=3515 ms
64 bytes from 192.168.80.2: icmp_seq=9 ttl=63 time=3986 ms
64 bytes from 192.168.80.2: icmp_seq=10 ttl=63 time=4528 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=4901 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=5516 ms
64 bytes from 192.168.80.2: icmp_seq=13 ttl=63 time=5939 ms
64 bytes from 192.168.80.2: icmp_seq=14 ttl=63 time=6471 ms
64 bytes from 192.168.80.2: icmp_seq=15 ttl=63 time=6943 ms
64 bytes from 192.168.80.2: icmp_seq=16 ttl=63 time=7458 ms
64 bytes from 192.168.80.2: icmp_seq=17 ttl=63 time=8019 ms
64 bytes from 192.168.80.2: icmp_seq=18 ttl=63 time=8495 ms
64 bytes from 192.168.80.2: icmp_seq=19 ttl=63 time=9012 ms
64 bytes from 192.168.80.2: icmp_seq=20 ttl=63 time=9521 ms
64 bytes from 192.168.80.2: icmp_seq=21 ttl=63 time=9944 ms
64 bytes from 192.168.80.2: icmp_seq=22 ttl=63 time=10412 ms
64 bytes from 192.168.80.2: icmp_seq=23 ttl=63 time=10968 ms
64 bytes from 192.168.80.2: icmp_seq=24 ttl=63 time=11534 ms
64 bytes from 192.168.80.2: icmp_seq=25 ttl=63 time=11955 ms
64 bytes from 192.168.80.2: icmp_seq=26 ttl=63 time=12571 ms
64 bytes from 192.168.80.2: icmp_seq=27 ttl=63 time=12945 ms
64 bytes from 192.168.80.2: icmp_seq=28 ttl=63 time=13462 ms
64 bytes from 192.168.80.2: icmp_seq=29 ttl=63 time=13971 ms
