PING 192.168.10.2 (192.168.10.2) 56(84) bytes of data.
64 bytes from 192.168.10.2: icmp_seq=1 ttl=63 time=893 ms
64 bytes from 192.168.10.2: icmp_seq=2 ttl=63 time=2076 ms
64 bytes from 192.168.10.2: icmp_seq=3 ttl=63 time=2067 ms
64 bytes from 192.168.10.2: icmp_seq=4 ttl=63 time=1954 ms
64 bytes from 192.168.10.2: icmp_seq=5 ttl=63 time=2606 ms
64 bytes from 192.168.10.2: icmp_seq=6 ttl=63 time=5312 ms
64 bytes from 192.168.10.2: icmp_seq=7 ttl=63 time=6698 ms
64 bytes from 192.168.10.2: icmp_seq=8 ttl=63 time=7309 ms
64 bytes from 192.168.10.2: icmp_seq=9 ttl=63 time=7432 ms
64 bytes from 192.168.10.2: icmp_seq=10 ttl=63 time=6881 ms
64 bytes from 192.168.10.2: icmp_seq=11 ttl=63 time=7237 ms
64 bytes from 192.168.10.2: icmp_seq=12 ttl=63 time=6238 ms
64 bytes from 192.168.10.2: icmp_seq=13 ttl=63 time=5229 ms
64 bytes from 192.168.10.2: icmp_seq=14 ttl=63 time=4228 ms
64 bytes from 192.168.10.2: icmp_seq=15 ttl=63 time=3229 ms
64 bytes from 192.168.10.2: icmp_seq=16 ttl=63 time=2228 ms
64 bytes from 192.168.10.2: icmp_seq=17 ttl=63 time=1232 ms
64 bytes from 192.168.10.2: icmp_seq=18 ttl=63 time=417 ms
64 bytes from 192.168.10.2: icmp_seq=19 ttl=63 time=9261 ms
64 bytes from 192.168.10.2: icmp_seq=20 ttl=63 time=10243 ms
64 bytes from 192.168.10.2: icmp_seq=21 ttl=63 time=11210 ms
64 bytes from 192.168.10.2: icmp_seq=22 ttl=63 time=12182 ms
64 bytes from 192.168.10.2: icmp_seq=23 ttl=63 time=13149 ms
64 bytes from 192.168.10.2: icmp_seq=24 ttl=63 time=14117 ms
64 bytes from 192.168.10.2: icmp_seq=25 ttl=63 time=14892 ms
64 bytes from 192.168.10.2: icmp_seq=26 ttl=63 time=15195 ms
