PING 192.168.70.2 (192.168.70.2) 56(84) bytes of data.
64 bytes from 192.168.70.2: icmp_seq=1 ttl=63 time=0.044 ms
64 bytes from 192.168.70.2: icmp_seq=2 ttl=63 time=1471 ms
64 bytes from 192.168.70.2: icmp_seq=3 ttl=63 time=2251 ms
64 bytes from 192.168.70.2: icmp_seq=4 ttl=63 time=2723 ms
64 bytes from 192.168.70.2: icmp_seq=5 ttl=63 time=2800 ms
64 bytes from 192.168.70.2: icmp_seq=6 ttl=63 time=2952 ms
64 bytes from 192.168.70.2: icmp_seq=7 ttl=63 time=3091 ms
64 bytes from 192.168.70.2: icmp_seq=8 ttl=63 time=3511 ms
64 bytes from 192.168.70.2: icmp_seq=9 ttl=63 time=3984 ms
64 bytes from 192.168.70.2: icmp_seq=10 ttl=63 time=4526 ms
64 bytes from 192.168.70.2: icmp_seq=11 ttl=63 time=4898 ms
64 bytes from 192.168.70.2: icmp_seq=12 ttl=63 time=5513 ms
64 bytes from 192.168.70.2: icmp_seq=13 ttl=63 time=5936 ms
64 bytes from 192.168.70.2: icmp_seq=14 ttl=63 time=6467 ms
64 bytes from 192.168.70.2: icmp_seq=15 ttl=63 time=6941 ms
64 bytes from 192.168.70.2: icmp_seq=16 ttl=63 time=7455 ms
64 bytes from 192.168.70.2: icmp_seq=17 ttl=63 time=8016 ms
64 bytes from 192.168.70.2: icmp_seq=18 ttl=63 time=8492 ms
64 bytes from 192.168.70.2: icmp_seq=19 ttl=63 time=9009 ms
64 bytes from 192.168.70.2: icmp_seq=20 ttl=63 time=9518 ms
64 bytes from 192.168.70.2: icmp_seq=21 ttl=63 time=9940 ms
64 bytes from 192.168.70.2: icmp_seq=22 ttl=63 time=10411 ms
64 bytes from 192.168.70.2: icmp_seq=23 ttl=63 time=10965 ms
64 bytes from 192.168.70.2: icmp_seq=24 ttl=63 time=11529 ms
64 bytes from 192.168.70.2: icmp_seq=25 ttl=63 time=12039 ms
64 bytes from 192.168.70.2: icmp_seq=26 ttl=63 time=12488 ms
64 bytes from 192.168.70.2: icmp_seq=27 ttl=63 time=12911 ms
64 bytes from 192.168.70.2: icmp_seq=28 ttl=63 time=13427 ms
64 bytes from 192.168.70.2: icmp_seq=29 ttl=63 time=14028 ms
