PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=451 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=706 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=1411 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=1495 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=1542 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=1628 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=1790 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=2214 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=2663 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=3183 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=3650 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=4190 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=4676 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=5228 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=5731 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=6169 ms
64 bytes from 192.168.60.2: icmp_seq=17 ttl=63 time=6685 ms
64 bytes from 192.168.60.2: icmp_seq=18 ttl=63 time=7248 ms
64 bytes from 192.168.60.2: icmp_seq=19 ttl=63 time=7681 ms
64 bytes from 192.168.60.2: icmp_seq=20 ttl=63 time=8218 ms
64 bytes from 192.168.60.2: icmp_seq=21 ttl=63 time=8733 ms
64 bytes from 192.168.60.2: icmp_seq=22 ttl=63 time=9239 ms
64 bytes from 192.168.60.2: icmp_seq=23 ttl=63 time=9780 ms
64 bytes from 192.168.60.2: icmp_seq=24 ttl=63 time=10263 ms
64 bytes from 192.168.60.2: icmp_seq=25 ttl=63 time=10751 ms
64 bytes from 192.168.60.2: icmp_seq=26 ttl=63 time=11310 ms
64 bytes from 192.168.60.2: icmp_seq=27 ttl=63 time=11754 ms
64 bytes from 192.168.60.2: icmp_seq=28 ttl=63 time=12265 ms
64 bytes from 192.168.60.2: icmp_seq=29 ttl=63 time=12801 ms
