PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=0.026 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=708 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=1392 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=1493 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=1539 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=1630 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=1793 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=2213 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=2633 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=3186 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=3676 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=4190 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=4728 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=5150 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=5710 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=6228 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=6671 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=7161 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=7722 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=8189 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=8705 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=9190 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=9618 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=10209 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=10692 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=11232 ms
64 bytes from 192.168.20.2: icmp_seq=27 ttl=63 time=11747 ms
64 bytes from 192.168.20.2: icmp_seq=28 ttl=63 time=12209 ms
64 bytes from 192.168.20.2: icmp_seq=29 ttl=63 time=12701 ms
