PING 192.168.10.2 (192.168.10.2) 56(84) bytes of data.
64 bytes from 192.168.10.2: icmp_seq=1 ttl=63 time=215 ms
64 bytes from 192.168.10.2: icmp_seq=2 ttl=63 time=695 ms
64 bytes from 192.168.10.2: icmp_seq=3 ttl=63 time=736 ms
64 bytes from 192.168.10.2: icmp_seq=4 ttl=63 time=807 ms
64 bytes from 192.168.10.2: icmp_seq=5 ttl=63 time=862 ms
64 bytes from 192.168.10.2: icmp_seq=6 ttl=63 time=954 ms
64 bytes from 192.168.10.2: icmp_seq=7 ttl=63 time=1243 ms
64 bytes from 192.168.10.2: icmp_seq=8 ttl=63 time=1415 ms
64 bytes from 192.168.10.2: icmp_seq=9 ttl=63 time=1855 ms
64 bytes from 192.168.10.2: icmp_seq=10 ttl=63 time=2404 ms
64 bytes from 192.168.10.2: icmp_seq=11 ttl=63 time=3012 ms
64 bytes from 192.168.10.2: icmp_seq=12 ttl=63 time=3499 ms
64 bytes from 192.168.10.2: icmp_seq=13 ttl=63 time=3830 ms
64 bytes from 192.168.10.2: icmp_seq=14 ttl=63 time=4361 ms
64 bytes from 192.168.10.2: icmp_seq=15 ttl=63 time=4881 ms
64 bytes from 192.168.10.2: icmp_seq=16 ttl=63 time=5355 ms
64 bytes from 192.168.10.2: icmp_seq=17 ttl=63 time=5847 ms
64 bytes from 192.168.10.2: icmp_seq=18 ttl=63 time=6373 ms
64 bytes from 192.168.10.2: icmp_seq=19 ttl=63 time=6838 ms
64 bytes from 192.168.10.2: icmp_seq=20 ttl=63 time=7359 ms
64 bytes from 192.168.10.2: icmp_seq=21 ttl=63 time=7871 ms
64 bytes from 192.168.10.2: icmp_seq=22 ttl=63 time=8357 ms
64 bytes from 192.168.10.2: icmp_seq=23 ttl=63 time=8994 ms
64 bytes from 192.168.10.2: icmp_seq=24 ttl=63 time=9569 ms
64 bytes from 192.168.10.2: icmp_seq=25 ttl=63 time=10201 ms
64 bytes from 192.168.10.2: icmp_seq=26 ttl=63 time=10838 ms
64 bytes from 192.168.10.2: icmp_seq=27 ttl=63 time=11327 ms
64 bytes from 192.168.10.2: icmp_seq=28 ttl=63 time=11844 ms
64 bytes from 192.168.10.2: icmp_seq=29 ttl=63 time=12332 ms
