PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=190 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=2083 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=2065 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=1948 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=3097 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=5504 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=5360 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=5298 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=4280 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=3282 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=2267 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=1246 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=437 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=8148 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=9209 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=8404 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=9260 ms
64 bytes from 192.168.20.2: icmp_seq=27 ttl=63 time=8254 ms
64 bytes from 192.168.20.2: icmp_seq=28 ttl=63 time=7252 ms
64 bytes from 192.168.20.2: icmp_seq=29 ttl=63 time=6232 ms
64 bytes from 192.168.20.2: icmp_seq=30 ttl=63 time=5209 ms
