PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=230 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=696 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=785 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=831 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=908 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=949 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=1285 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=1415 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=1804 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=2431 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=3035 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=3508 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=3841 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=4370 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=4857 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=5349 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=5828 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=6354 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=6868 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=7370 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=7850 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=8385 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=8996 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=9594 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=10227 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=10856 ms
64 bytes from 192.168.20.2: icmp_seq=27 ttl=63 time=11356 ms
64 bytes from 192.168.20.2: icmp_seq=28 ttl=63 time=11867 ms
