PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.044 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=695 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=762 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=805 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=870 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=936 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=1137 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=1434 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=1874 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=2351 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=2864 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=3376 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=3865 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=4367 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=4900 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=5390 ms
64 bytes from 192.168.2.2: icmp_seq=17 ttl=63 time=5879 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=6401 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=6890 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=7381 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=7909 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=8386 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=8877 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=9412 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=9903 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=10417 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=10900 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=11389 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=11917 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=12402 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=12914 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=13392 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=13901 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=14415 ms
64 bytes from 192.168.2.2: icmp_seq=35 ttl=63 time=14894 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=22440 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=21467 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=21940 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=22443 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=22939 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=22013 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=20990 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=19967 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=18944 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=17921 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=16898 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=15875 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=14853 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=13830 ms
64 bytes from 192.168.2.2: icmp_seq=61 ttl=63 time=12806 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 50 received, 18% packet loss, time 60419ms
rtt min/avg/max/mdev = 0.044/10371.117/22939.473/7121.169 ms, pipe 15
