PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.042 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=695 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=763 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=806 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=849 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=914 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=1128 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=1432 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=1873 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=2374 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=2841 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=3352 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=3890 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=4372 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=4411 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=3640 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=3364 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=3236 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=3277 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=3331 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=3323 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=3340 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=3287 ms
64 bytes from 192.168.2.2: icmp_seq=35 ttl=63 time=3340 ms
64 bytes from 192.168.2.2: icmp_seq=37 ttl=63 time=3184 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=2873 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=2575 ms
64 bytes from 192.168.2.2: icmp_seq=40 ttl=63 time=2431 ms
64 bytes from 192.168.2.2: icmp_seq=41 ttl=63 time=2473 ms
64 bytes from 192.168.2.2: icmp_seq=42 ttl=63 time=2442 ms
64 bytes from 192.168.2.2: icmp_seq=43 ttl=63 time=2162 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=1840 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=1772 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=1863 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=1930 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=1997 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=2016 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=2062 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=2084 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=2161 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=2250 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=2411 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=2694 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=3050 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=3540 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=4054 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=4586 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 47 received, 22% packet loss, time 60381ms
rtt min/avg/max/mdev = 0.042/2517.171/4586.929/1054.138 ms, pipe 5
