No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
257,2.52479,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=304081 Win=360960 Len=0 TSval=2326341923 TSecr=1377381118
259,2.548882,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=306977 Win=360960 Len=0 TSval=2326341947 TSecr=1377381142
261,2.573413,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=309873 Win=360960 Len=0 TSval=2326341972 TSecr=1377381167
263,2.6097,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=314217 Win=360960 Len=0 TSval=2326342008 TSecr=1377381180
266,2.634174,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=317113 Win=360960 Len=0 TSval=2326342032 TSecr=1377381228
268,2.658728,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=320009 Win=360960 Len=0 TSval=2326342057 TSecr=1377381252
270,2.682206,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=322905 Win=360960 Len=0 TSval=2326342080 TSecr=1377381276
274,2.718533,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=327249 Win=360960 Len=0 TSval=2326342117 TSecr=1377381281
277,2.743021,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=330145 Win=360960 Len=0 TSval=2326342141 TSecr=1377381324
279,2.766779,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=333041 Win=360960 Len=0 TSval=2326342165 TSecr=1377381348
282,2.791741,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=335937 Win=360960 Len=0 TSval=2326342190 TSecr=1377381373
284,2.815991,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=338833 Win=360960 Len=0 TSval=2326342214 TSecr=1377381385
286,2.841052,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=341729 Win=360960 Len=0 TSval=2326342239 TSecr=1377381409
288,2.864667,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=344625 Win=360960 Len=0 TSval=2326342263 TSecr=1377381434
290,2.888748,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=347521 Win=360960 Len=0 TSval=2326342287 TSecr=1377381457
292,2.925217,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=351865 Win=360960 Len=0 TSval=2326342323 TSecr=1377381482
295,2.949754,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=354761 Win=360960 Len=0 TSval=2326342348 TSecr=1377381518
297,2.974227,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=357657 Win=360960 Len=0 TSval=2326342372 TSecr=1377381543
299,2.997974,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=360553 Win=360960 Len=0 TSval=2326342396 TSecr=1377381567
301,3.022683,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=363449 Win=360960 Len=0 TSval=2326342421 TSecr=1377381591
304,3.046873,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=366345 Win=360960 Len=0 TSval=2326342445 TSecr=1377381616
306,3.071825,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=369241 Win=360960 Len=0 TSval=2326342470 TSecr=1377381640
308,3.095327,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=372137 Win=360960 Len=0 TSval=2326342493 TSecr=1377381664
310,3.119791,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=375033 Win=360960 Len=0 TSval=2326342518 TSecr=1377381689
312,3.156114,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=379377 Win=360960 Len=0 TSval=2326342554 TSecr=1377381689
315,3.192151,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=383721 Win=360960 Len=0 TSval=2326342590 TSecr=1377381740
317,3.21685,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=386617 Win=360960 Len=0 TSval=2326342615 TSecr=1377381774
319,3.241298,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=389513 Win=360960 Len=0 TSval=2326342639 TSecr=1377381798
322,3.264884,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=392409 Win=360960 Len=0 TSval=2326342663 TSecr=1377381822
324,3.289381,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=395305 Win=360960 Len=0 TSval=2326342687 TSecr=1377381846
326,3.313869,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=398201 Win=360960 Len=0 TSval=2326342712 TSecr=1377381870
328,3.338382,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=401097 Win=360960 Len=0 TSval=2326342736 TSecr=1377381895
330,3.361855,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=403993 Win=360960 Len=0 TSval=2326342760 TSecr=1377381931
