PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.069 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=325 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=423 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=417 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=445 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=276 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=318 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=323 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=351 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=369 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=446 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=407 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=304 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=381 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=374 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=367 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=383 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=424 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=217 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=197 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=214 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=254 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=295 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=300 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=426 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=420 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=291 ms
64 bytes from 192.168.2.2: icmp_seq=35 ttl=63 time=332 ms
64 bytes from 192.168.2.2: icmp_seq=36 ttl=63 time=349 ms
64 bytes from 192.168.2.2: icmp_seq=37 ttl=63 time=330 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=358 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=413 ms
64 bytes from 192.168.2.2: icmp_seq=42 ttl=63 time=274 ms
64 bytes from 192.168.2.2: icmp_seq=43 ttl=63 time=326 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=318 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=322 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=339 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=404 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=433 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=265 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=282 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=298 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=314 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=331 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=444 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=291 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=296 ms
64 bytes from 192.168.2.2: icmp_seq=61 ttl=63 time=303 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 48 received, 21% packet loss, time 60328ms
rtt min/avg/max/mdev = 0.069/333.174/446.841/79.503 ms
