"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"118","1.129628","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=139009 Win=185344 Len=0 TSval=552314707 TSecr=457536325"
"120","1.154510","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=141905 Win=185344 Len=0 TSval=552314732 TSecr=457536349"
"122","1.178136","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=144801 Win=185344 Len=0 TSval=552314756 TSecr=457536377"
"126","1.202557","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=147697 Win=185344 Len=0 TSval=552314780 TSecr=457536398"
"128","1.226636","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=150593 Win=185344 Len=0 TSval=552314804 TSecr=457536422"
"130","1.251143","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=153489 Win=185344 Len=0 TSval=552314829 TSecr=457536447"
"132","1.275058","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=156385 Win=185344 Len=0 TSval=552314853 TSecr=457536471"
"134","1.299268","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=159281 Win=185344 Len=0 TSval=552314877 TSecr=457536495"
"136","1.323664","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=162177 Win=185344 Len=0 TSval=552314901 TSecr=457536519"
"138","1.348098","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=165073 Win=185344 Len=0 TSval=552314926 TSecr=457536544"
"141","1.372030","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=167969 Win=185344 Len=0 TSval=552314950 TSecr=457536568"
"144","1.397414","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=170865 Win=185344 Len=0 TSval=552314975 TSecr=457536592"
"146","1.421694","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=173761 Win=185344 Len=0 TSval=552314999 TSecr=457536616"
"149","1.445854","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=176657 Win=185344 Len=0 TSval=552315023 TSecr=457536641"
"151","1.482466","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=181001 Win=185344 Len=0 TSval=552315060 TSecr=457536641"
"153","1.506934","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=183897 Win=185344 Len=0 TSval=552315084 TSecr=457536690"
"155","1.531373","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=186793 Win=185344 Len=0 TSval=552315109 TSecr=457536714"
"157","1.554932","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=189689 Win=185344 Len=0 TSval=552315132 TSecr=457536738"
"159","1.579087","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=192585 Win=185344 Len=0 TSval=552315156 TSecr=457536775"
"161","1.603485","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=195481 Win=185344 Len=0 TSval=552315181 TSecr=457536800"
"163","1.627526","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=198377 Win=185344 Len=0 TSval=552315205 TSecr=457536824"
"165","1.651889","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=201273 Win=185344 Len=0 TSval=552315229 TSecr=457536847"
"167","1.676901","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=204169 Win=185344 Len=0 TSval=552315254 TSecr=457536872"
"169","1.700210","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=207065 Win=185344 Len=0 TSval=552315278 TSecr=457536896"
"171","1.724610","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=209961 Win=185344 Len=0 TSval=552315302 TSecr=457536920"
"174","1.748961","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=212857 Win=185344 Len=0 TSval=552315326 TSecr=457536944"
"176","1.772869","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=215753 Win=185344 Len=0 TSval=552315350 TSecr=457536969"
"178","1.797143","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=218649 Win=185344 Len=0 TSval=552315374 TSecr=457536993"
"180","1.821985","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=221545 Win=185344 Len=0 TSval=552315399 TSecr=457537017"
"182","1.845565","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=224441 Win=185344 Len=0 TSval=552315423 TSecr=457537017"
"184","1.869972","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=227337 Win=185344 Len=0 TSval=552315447 TSecr=457537041"
"186","1.893974","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=230233 Win=185344 Len=0 TSval=552315471 TSecr=457537065"
"188","1.919280","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=233129 Win=185344 Len=0 TSval=552315496 TSecr=457537089"
"190","1.942557","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=236025 Win=185344 Len=0 TSval=552315520 TSecr=457537114"
"192","1.967373","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=238921 Win=185344 Len=0 TSval=552315545 TSecr=457537138"
"194","1.991663","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=241817 Win=185344 Len=0 TSval=552315569 TSecr=457537162"
"196","2.015842","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=244713 Win=185344 Len=0 TSval=552315593 TSecr=457537186"
"199","2.040575","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=247609 Win=185344 Len=0 TSval=552315618 TSecr=457537212"
"201","2.064288","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=250505 Win=185344 Len=0 TSval=552315641 TSecr=457537235"
"204","2.088627","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=253401 Win=185344 Len=0 TSval=552315666 TSecr=457537260"
"206","2.124872","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=257745 Win=185344 Len=0 TSval=552315702 TSecr=457537284"
"210","2.149862","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=260641 Win=185344 Len=0 TSval=552315727 TSecr=457537333"
"212","2.174135","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=263537 Win=185344 Len=0 TSval=552315751 TSecr=457537357"
"214","2.198383","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=266433 Win=185344 Len=0 TSval=552315775 TSecr=457537381"
"216","2.222902","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=269329 Win=185344 Len=0 TSval=552315800 TSecr=457537417"
"218","2.247377","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=272225 Win=185344 Len=0 TSval=552315824 TSecr=457537417"
"220","2.271867","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=275121 Win=185344 Len=0 TSval=552315849 TSecr=457537442"
"222","2.295416","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=278017 Win=185344 Len=0 TSval=552315872 TSecr=457537466"
"224","2.319933","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=280913 Win=185344 Len=0 TSval=552315897 TSecr=457537491"
"226","2.343712","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=283809 Win=185344 Len=0 TSval=552315921 TSecr=457537515"
"228","2.367942","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=286705 Win=185344 Len=0 TSval=552315945 TSecr=457537540"
"230","2.392430","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=289601 Win=185344 Len=0 TSval=552315969 TSecr=457537564"
"234","2.416414","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=292497 Win=185344 Len=0 TSval=552315993 TSecr=457537588"
