"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"135","1.255583","192.168.2.2","192.168.1.2","TCP","94","185344","[TCP Dup ACK 88#19] 5001  >  47916 [ACK] Seq=1 Ack=98465 Win=185344 Len=0 TSval=550544533 TSecr=455765315 SLE=147697 SRE=176657 SLE=139009 SRE=144801 SLE=133217 SRE=136113"
"137","1.280073","192.168.2.2","192.168.1.2","TCP","94","185344","[TCP Dup ACK 88#20] 5001  >  47916 [ACK] Seq=1 Ack=98465 Win=185344 Len=0 TSval=550544557 TSecr=455765315 SLE=147697 SRE=179553 SLE=139009 SRE=144801 SLE=133217 SRE=136113"
"139","1.303661","192.168.2.2","192.168.1.2","TCP","94","179712","5001  >  47916 [ACK] Seq=1 Ack=104257 Win=179712 Len=0 TSval=550544581 TSecr=455765812 SLE=147697 SRE=179553 SLE=139009 SRE=144801 SLE=133217 SRE=136113"
"143","1.328073","192.168.2.2","192.168.1.2","TCP","94","178688","5001  >  47916 [ACK] Seq=1 Ack=105705 Win=178688 Len=0 TSval=550544605 TSecr=455765836 SLE=147697 SRE=179553 SLE=139009 SRE=144801 SLE=133217 SRE=136113"
"145","1.339900","192.168.2.2","192.168.1.2","TCP","94","174592","5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544617 TSecr=455765860 SLE=147697 SRE=179553 SLE=139009 SRE=144801 SLE=133217 SRE=136113"
"147","1.352623","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#1] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544630 TSecr=455765860 SLE=111497 SRE=112945 SLE=147697 SRE=179553 SLE=139009 SRE=144801"
"149","1.364317","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#2] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544641 TSecr=455765860 SLE=118737 SRE=120185 SLE=111497 SRE=112945 SLE=147697 SRE=179553"
"151","1.377066","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#3] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544654 TSecr=455765860 SLE=118737 SRE=121633 SLE=111497 SRE=112945 SLE=147697 SRE=179553"
"153","1.388843","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#4] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544666 TSecr=455765860 SLE=125977 SRE=127425 SLE=118737 SRE=121633 SLE=111497 SRE=112945"
"155","1.400643","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#5] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544678 TSecr=455765860 SLE=130321 SRE=131769 SLE=125977 SRE=127425 SLE=118737 SRE=121633"
"157","1.412499","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#6] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544689 TSecr=455765860 SLE=130321 SRE=133217 SLE=125977 SRE=127425 SLE=118737 SRE=121633"
"159","1.425124","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#7] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544702 TSecr=455765860 SLE=137561 SRE=139009 SLE=130321 SRE=133217 SLE=125977 SRE=127425"
