No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
181,1.833696,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=222993 Win=185344 Len=0 TSval=551774701 TSecr=456996319
183,1.85859,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=225889 Win=185344 Len=0 TSval=551774726 TSecr=456996319
185,1.8823,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=228785 Win=185344 Len=0 TSval=551774750 TSecr=456996343
187,1.906658,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=231681 Win=185344 Len=0 TSval=551774774 TSecr=456996367
189,1.930609,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=234577 Win=185344 Len=0 TSval=551774798 TSecr=456996391
191,1.954806,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=237473 Win=185344 Len=0 TSval=551774822 TSecr=456996416
194,1.980094,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=240369 Win=185344 Len=0 TSval=551774847 TSecr=456996441
196,2.003268,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=243265 Win=185344 Len=0 TSval=551774870 TSecr=456996465
199,2.028106,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=246161 Win=185344 Len=0 TSval=551774895 TSecr=456996489
201,2.052592,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=249057 Win=185344 Len=0 TSval=551774920 TSecr=456996513
203,2.076135,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=251953 Win=185344 Len=0 TSval=551774943 TSecr=456996537
205,2.100596,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=254849 Win=185344 Len=0 TSval=551774968 TSecr=456996562
207,2.125125,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=257745 Win=185344 Len=0 TSval=551774992 TSecr=456996586
210,2.161508,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=262089 Win=185344 Len=0 TSval=551775029 TSecr=456996610
213,2.185934,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=264985 Win=185344 Len=0 TSval=551775053 TSecr=456996658
215,2.210412,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=267881 Win=185344 Len=0 TSval=551775077 TSecr=456996683
217,2.234264,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=270777 Win=185344 Len=0 TSval=551775101 TSecr=456996707
219,2.258446,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=273673 Win=185344 Len=0 TSval=551775125 TSecr=456996744
221,2.282947,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=276569 Win=185344 Len=0 TSval=551775150 TSecr=456996744
224,2.306862,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=279465 Win=185344 Len=0 TSval=551775174 TSecr=456996768
226,2.33199,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=282361 Win=185344 Len=0 TSval=551775199 TSecr=456996793
228,2.356019,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=285257 Win=185344 Len=0 TSval=551775223 TSecr=456996816
230,2.379682,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=288153 Win=185344 Len=0 TSval=551775247 TSecr=456996841
232,2.403992,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=291049 Win=185344 Len=0 TSval=551775271 TSecr=456996865
234,2.440328,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=295393 Win=185344 Len=0 TSval=551775307 TSecr=456996865
236,2.464804,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=298289 Win=185344 Len=0 TSval=551775332 TSecr=456996914
238,2.489304,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=301185 Win=185344 Len=0 TSval=551775356 TSecr=456996938
240,2.512856,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=304081 Win=185344 Len=0 TSval=551775380 TSecr=456996962
243,2.537312,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=306977 Win=185344 Len=0 TSval=551775404 TSecr=456996986
245,2.561851,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=309873 Win=185344 Len=0 TSval=551775429 TSecr=456997022
247,2.586328,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=312769 Win=185344 Len=0 TSval=551775453 TSecr=456997047
249,2.609867,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=315665 Win=185344 Len=0 TSval=551775477 TSecr=456997071
251,2.634304,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=318561 Win=185344 Len=0 TSval=551775501 TSecr=456997095
253,2.670624,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=322905 Win=185344 Len=0 TSval=551775537 TSecr=456997096
257,2.695065,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=325801 Win=185344 Len=0 TSval=551775562 TSecr=456997144
259,2.718711,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=328697 Win=185344 Len=0 TSval=551775586 TSecr=456997168
261,2.743084,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=331593 Win=185344 Len=0 TSval=551775610 TSecr=456997192
263,2.767662,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=334489 Win=185344 Len=0 TSval=551775634 TSecr=456997216
265,2.791368,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=337385 Win=185344 Len=0 TSval=551775658 TSecr=456997253
267,2.816675,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=340281 Win=185344 Len=0 TSval=551775683 TSecr=456997277
269,2.840181,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=343177 Win=185344 Len=0 TSval=551775707 TSecr=456997301
271,2.864675,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=346073 Win=185344 Len=0 TSval=551775731 TSecr=456997325
273,2.889169,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=348969 Win=185344 Len=0 TSval=551775756 TSecr=456997350
275,2.9127,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=351865 Win=185344 Len=0 TSval=551775779 TSecr=456997373
277,2.936809,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=354761 Win=185344 Len=0 TSval=551775803 TSecr=456997399
279,2.96122,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=357657 Win=185344 Len=0 TSval=551775828 TSecr=456997422
281,2.98516,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=360553 Win=185344 Len=0 TSval=551775852 TSecr=456997447
284,3.009404,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=363449 Win=185344 Len=0 TSval=551775876 TSecr=456997471
288,3.033875,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=366345 Win=185344 Len=0 TSval=551775901 TSecr=456997494
290,3.057811,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=369241 Win=185344 Len=0 TSval=551775924 TSecr=456997519
292,3.082733,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=372137 Win=185344 Len=0 TSval=551775949 TSecr=456997543
