No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
149,4.42357,192.168.2.2,192.168.1.2,TCP,66,620544,5001  >  45092 [ACK] Seq=1 Ack=550241 Win=620544 Len=0 TSval=1023637701 TSecr=1378708336
151,4.606109,192.168.2.2,192.168.1.2,TCP,66,655360,5001  >  45092 [ACK] Seq=1 Ack=567617 Win=655360 Len=0 TSval=1023637884 TSecr=1378708394
153,4.751132,192.168.2.2,192.168.1.2,TCP,66,675328,5001  >  45092 [ACK] Seq=1 Ack=577753 Win=675328 Len=0 TSval=1023638029 TSecr=1378708517
156,4.836294,192.168.2.2,192.168.1.2,TCP,66,698880,5001  >  45092 [ACK] Seq=1 Ack=589337 Win=698880 Len=0 TSval=1023638114 TSecr=1378708598
158,4.933499,192.168.2.2,192.168.1.2,TCP,66,701440,5001  >  45092 [ACK] Seq=1 Ack=590785 Win=701440 Len=0 TSval=1023638211 TSecr=1378708695
160,4.945341,192.168.2.2,192.168.1.2,TCP,66,710144,5001  >  45092 [ACK] Seq=1 Ack=595129 Win=710144 Len=0 TSval=1023638223 TSecr=1378708700
162,4.981472,192.168.2.2,192.168.1.2,TCP,66,776704,5001  >  45092 [ACK] Seq=1 Ack=628433 Win=776704 Len=0 TSval=1023638259 TSecr=1378708881
167,5.260336,192.168.2.2,192.168.1.2,TCP,66,779776,5001  >  45092 [ACK] Seq=1 Ack=629881 Win=779776 Len=0 TSval=1023638538 TSecr=1378709015
169,5.273047,192.168.2.2,192.168.1.2,TCP,66,788480,5001  >  45092 [ACK] Seq=1 Ack=634225 Win=788480 Len=0 TSval=1023638550 TSecr=1378709026
171,5.3085,192.168.2.2,192.168.1.2,TCP,66,800256,5001  >  45092 [ACK] Seq=1 Ack=640017 Win=800256 Len=0 TSval=1023638586 TSecr=1378709063
173,5.357417,192.168.2.2,192.168.1.2,TCP,66,832000,5001  >  45092 [ACK] Seq=1 Ack=655945 Win=832000 Len=0 TSval=1023638635 TSecr=1378709209
177,5.490219,192.168.2.2,192.168.1.2,TCP,66,837632,5001  >  45092 [ACK] Seq=1 Ack=677665 Win=837632 Len=0 TSval=1023638767 TSecr=1378709247
179,5.671938,192.168.2.2,192.168.1.2,TCP,66,844800,5001  >  45092 [ACK] Seq=1 Ack=684905 Win=844800 Len=0 TSval=1023638949 TSecr=1378709429
182,5.733175,192.168.2.2,192.168.1.2,TCP,66,832512,5001  >  45092 [ACK] Seq=1 Ack=716761 Win=832512 Len=0 TSval=1023639010 TSecr=1378709610
186,5.999833,192.168.2.2,192.168.1.2,TCP,66,846848,5001  >  45092 [ACK] Seq=1 Ack=719657 Win=846848 Len=0 TSval=1023639277 TSecr=1378709756
188,6.023901,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=721105 Win=847872 Len=0 TSval=1023639301 TSecr=1378709780
190,6.036061,192.168.2.2,192.168.1.2,TCP,66,844288,5001  >  45092 [ACK] Seq=1 Ack=729793 Win=844288 Len=0 TSval=1023639313 TSecr=1378709792
193,6.108711,192.168.2.2,192.168.1.2,TCP,66,844288,5001  >  45092 [ACK] Seq=1 Ack=738481 Win=844288 Len=0 TSval=1023639386 TSecr=1378709930
195,6.181367,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=742825 Win=846336 Len=0 TSval=1023639458 TSecr=1378709937
197,6.218302,192.168.2.2,192.168.1.2,TCP,66,837632,5001  >  45092 [ACK] Seq=1 Ack=764545 Win=837632 Len=0 TSval=1023639495 TSecr=1378709973
199,6.400196,192.168.2.2,192.168.1.2,TCP,66,843264,5001  >  45092 [ACK] Seq=1 Ack=774681 Win=843264 Len=0 TSval=1023639677 TSecr=1378710156
201,6.484152,192.168.2.2,192.168.1.2,TCP,66,839680,5001  >  45092 [ACK] Seq=1 Ack=792057 Win=839680 Len=0 TSval=1023639761 TSecr=1378710301
203,6.629489,192.168.2.2,192.168.1.2,TCP,66,842752,5001  >  45092 [ACK] Seq=1 Ack=803641 Win=842752 Len=0 TSval=1023639906 TSecr=1378710386
205,6.726494,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=805089 Win=847872 Len=0 TSval=1023640003 TSecr=1378710483
207,6.739252,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=809433 Win=846336 Len=0 TSval=1023640016 TSecr=1378710495
209,6.774832,192.168.2.2,192.168.1.2,TCP,66,843264,5001  >  45092 [ACK] Seq=1 Ack=819569 Win=843264 Len=0 TSval=1023640051 TSecr=1378710531
212,6.860734,192.168.2.2,192.168.1.2,TCP,66,836096,5001  >  45092 [ACK] Seq=1 Ack=844185 Win=836096 Len=0 TSval=1023640137 TSecr=1378710810
216,7.066658,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=848529 Win=846336 Len=0 TSval=1023640343 TSecr=1378710822
218,7.103335,192.168.2.2,192.168.1.2,TCP,66,845312,5001  >  45092 [ACK] Seq=1 Ack=854321 Win=845312 Len=0 TSval=1023640380 TSecr=1378710858
220,7.151427,192.168.2.2,192.168.1.2,TCP,66,842752,5001  >  45092 [ACK] Seq=1 Ack=865905 Win=842752 Len=0 TSval=1023640428 TSecr=1378710907
222,7.248434,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=870249 Win=846336 Len=0 TSval=1023640525 TSecr=1378710954
224,7.284678,192.168.2.2,192.168.1.2,TCP,66,837632,5001  >  45092 [ACK] Seq=1 Ack=891969 Win=837632 Len=0 TSval=1023640561 TSecr=1378711039
227,7.466551,192.168.2.2,192.168.1.2,TCP,66,844800,5001  >  45092 [ACK] Seq=1 Ack=899209 Win=844800 Len=0 TSval=1023640743 TSecr=1378711221
229,7.527289,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=912241 Win=847872 Len=0 TSval=1023640803 TSecr=1378711282
231,7.635947,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=931065 Win=847872 Len=0 TSval=1023640912 TSecr=1378711465
233,7.793858,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=933961 Win=847872 Len=0 TSval=1023641070 TSecr=1378711549
235,7.829727,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=944097 Win=847872 Len=0 TSval=1023641106 TSecr=1378711573
238,7.903147,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=952785 Win=847872 Len=0 TSval=1023641179 TSecr=1378711658
240,7.976233,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=957129 Win=847872 Len=0 TSval=1023641252 TSecr=1378711730
242,8.025221,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=988985 Win=847872 Len=0 TSval=1023641301 TSecr=1378711767
245,8.279564,192.168.2.2,192.168.1.2,TCP,66,840704,5001  >  45092 [ACK] Seq=1 Ack=1004913 Win=840704 Len=0 TSval=1023641555 TSecr=1378712033
247,8.412813,192.168.2.2,192.168.1.2,TCP,66,841728,5001  >  45092 [ACK] Seq=1 Ack=1017945 Win=841728 Len=0 TSval=1023641689 TSecr=1378712178
249,8.521785,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1019393 Win=847872 Len=0 TSval=1023641797 TSecr=1378712275
251,8.534328,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1023737 Win=846336 Len=0 TSval=1023641810 TSecr=1378712288
253,8.570553,192.168.2.2,192.168.1.2,TCP,66,843264,5001  >  45092 [ACK] Seq=1 Ack=1033873 Win=843264 Len=0 TSval=1023641846 TSecr=1378712323
255,8.655866,192.168.2.2,192.168.1.2,TCP,66,839680,5001  >  45092 [ACK] Seq=1 Ack=1051249 Win=839680 Len=0 TSval=1023641931 TSecr=1378712409
257,8.800437,192.168.2.2,192.168.1.2,TCP,66,844800,5001  >  45092 [ACK] Seq=1 Ack=1058489 Win=844800 Len=0 TSval=1023642076 TSecr=1378712489
260,8.861661,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1062833 Win=846336 Len=0 TSval=1023642137 TSecr=1378712615
262,8.898359,192.168.2.2,192.168.1.2,TCP,66,845312,5001  >  45092 [ACK] Seq=1 Ack=1068625 Win=845312 Len=0 TSval=1023642174 TSecr=1378712652
264,8.946496,192.168.2.2,192.168.1.2,TCP,66,842752,5001  >  45092 [ACK] Seq=1 Ack=1080209 Win=842752 Len=0 TSval=1023642222 TSecr=1378712700
267,9.043401,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1084553 Win=846336 Len=0 TSval=1023642319 TSecr=1378712797
269,9.080848,192.168.2.2,192.168.1.2,TCP,66,841728,5001  >  45092 [ACK] Seq=1 Ack=1097585 Win=841728 Len=0 TSval=1023642356 TSecr=1378712833
271,9.188725,192.168.2.2,192.168.1.2,TCP,66,844288,5001  >  45092 [ACK] Seq=1 Ack=1106273 Win=844288 Len=0 TSval=1023642464 TSecr=1378713001
273,9.261381,192.168.2.2,192.168.1.2,TCP,66,844800,5001  >  45092 [ACK] Seq=1 Ack=1113513 Win=844800 Len=0 TSval=1023642537 TSecr=1378713015
275,9.321993,192.168.2.2,192.168.1.2,TCP,66,841728,5001  >  45092 [ACK] Seq=1 Ack=1126545 Win=841728 Len=0 TSval=1023642597 TSecr=1378713076
277,9.431114,192.168.2.2,192.168.1.2,TCP,66,839680,5001  >  45092 [ACK] Seq=1 Ack=1143921 Win=839680 Len=0 TSval=1023642706 TSecr=1378713184
279,9.577146,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1148265 Win=846336 Len=0 TSval=1023642852 TSecr=1378713342
281,9.612689,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1158401 Win=847872 Len=0 TSval=1023642888 TSecr=1378713378
283,9.697698,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1167089 Win=847872 Len=0 TSval=1023642973 TSecr=1378713451
285,9.770152,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1171433 Win=847872 Len=0 TSval=1023643045 TSecr=1378713524
287,9.806671,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1190257 Win=847872 Len=0 TSval=1023643082 TSecr=1378713573
290,9.964684,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1219217 Win=847872 Len=0 TSval=1023643240 TSecr=1378713827
294,10.206906,192.168.2.2,192.168.1.2,TCP,66,841728,5001  >  45092 [ACK] Seq=1 Ack=1232249 Win=841728 Len=0 TSval=1023643482 TSecr=1378713961
295,10.315961,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1233697 Win=847872 Len=0 TSval=1023643591 TSecr=1378714070
296,10.328287,192.168.2.2,192.168.1.2,TCP,66,846848,5001  >  45092 [ACK] Seq=1 Ack=1236593 Win=846848 Len=0 TSval=1023643603 TSecr=1378714082
297,10.352861,192.168.2.2,192.168.1.2,TCP,66,842752,5001  >  45092 [ACK] Seq=1 Ack=1248177 Win=842752 Len=0 TSval=1023643628 TSecr=1378714118
298,10.449143,192.168.2.2,192.168.1.2,TCP,66,839680,5001  >  45092 [ACK] Seq=1 Ack=1265553 Win=839680 Len=0 TSval=1023643724 TSecr=1378714204
299,10.594528,192.168.2.2,192.168.1.2,TCP,66,844800,5001  >  45092 [ACK] Seq=1 Ack=1272793 Win=844800 Len=0 TSval=1023643869 TSecr=1378714348
300,10.655244,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1277137 Win=846336 Len=0 TSval=1023643930 TSecr=1378714409
301,10.691391,192.168.2.2,192.168.1.2,TCP,66,845312,5001  >  45092 [ACK] Seq=1 Ack=1282929 Win=845312 Len=0 TSval=1023643966 TSecr=1378714446
302,10.739844,192.168.2.2,192.168.1.2,TCP,66,842752,5001  >  45092 [ACK] Seq=1 Ack=1294513 Win=842752 Len=0 TSval=1023644014 TSecr=1378714494
304,10.837874,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1298857 Win=846336 Len=0 TSval=1023644112 TSecr=1378714591
305,10.873847,192.168.2.2,192.168.1.2,TCP,66,846848,5001  >  45092 [ACK] Seq=1 Ack=1301753 Win=846848 Len=0 TSval=1023644148 TSecr=1378714628
306,10.89828,192.168.2.2,192.168.1.2,TCP,66,839168,5001  >  45092 [ACK] Seq=1 Ack=1320577 Win=839168 Len=0 TSval=1023644173 TSecr=1378714736
308,11.055566,192.168.2.2,192.168.1.2,TCP,66,844800,5001  >  45092 [ACK] Seq=1 Ack=1327817 Win=844800 Len=0 TSval=1023644330 TSecr=1378714809
309,11.11609,192.168.2.2,192.168.1.2,TCP,66,841728,5001  >  45092 [ACK] Seq=1 Ack=1340849 Win=841728 Len=0 TSval=1023644390 TSecr=1378714869
310,11.225087,192.168.2.2,192.168.1.2,TCP,66,839680,5001  >  45092 [ACK] Seq=1 Ack=1358225 Win=839680 Len=0 TSval=1023644499 TSecr=1378714978
311,11.370467,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1362569 Win=846336 Len=0 TSval=1023644645 TSecr=1378715124
312,11.406779,192.168.2.2,192.168.1.2,TCP,66,846336,5001  >  45092 [ACK] Seq=1 Ack=1366913 Win=846336 Len=0 TSval=1023644681 TSecr=1378715160
313,11.443753,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1381393 Win=847872 Len=0 TSval=1023644718 TSecr=1378715245
314,11.564247,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1385737 Win=847872 Len=0 TSval=1023644838 TSecr=1378715317
315,11.601564,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1404561 Win=847872 Len=0 TSval=1023644876 TSecr=1378715354
316,11.758035,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1432073 Win=847872 Len=0 TSval=1023645032 TSecr=1378715512
318,11.988163,192.168.2.2,192.168.1.2,TCP,66,847872,5001  >  45092 [ACK] Seq=1 Ack=1433521 Win=847872 Len=0 TSval=1023645262 TSecr=1378715559
322,12.001851,192.168.2.2,192.168.1.2,TCP,66,846848,5001  >  45092 [ACK] Seq=1 Ack=1436417 Win=846848 Len=0 TSval=1023645276 TSecr=1378717304
327,12.026038,192.168.2.2,192.168.1.2,TCP,66,846848,5001  >  45092 [ACK] Seq=1 Ack=1439313 Win=846848 Len=0 TSval=1023645300 TSecr=1378717534
330,12.05083,192.168.2.2,192.168.1.2,TCP,66,819712,5001  >  45092 [ACK] Seq=1 Ack=1497233 Win=819712 Len=0 TSval=1023645325 TSecr=1378717548
334,12.535473,192.168.2.2,192.168.1.2,TCP,66,816128,5001  >  45092 [ACK] Seq=1 Ack=1562393 Win=816128 Len=0 TSval=1023645809 TSecr=1378717548
340,13.079945,192.168.2.2,192.168.1.2,TCP,66,816128,5001  >  45092 [ACK] Seq=1 Ack=1627553 Win=816128 Len=0 TSval=1023646353 TSecr=1378717548
344,13.624874,192.168.2.2,192.168.1.2,TCP,66,835584,5001  >  45092 [ACK] Seq=1 Ack=1653617 Win=835584 Len=0 TSval=1023646898 TSecr=1378717549
346,13.842937,192.168.2.2,192.168.1.2,TCP,66,845312,5001  >  45092 [ACK] Seq=1 Ack=1659409 Win=845312 Len=0 TSval=1023647116 TSecr=1378717572
349,13.892227,192.168.2.2,192.168.1.2,TCP,66,832000,5001  >  45092 [ACK] Seq=1 Ack=1692713 Win=832000 Len=0 TSval=1023647165 TSecr=1378717597
351,14.170711,192.168.2.2,192.168.1.2,TCP,66,816128,5001  >  45092 [ACK] Seq=1 Ack=1757873 Win=816128 Len=0 TSval=1023647444 TSecr=1378717597
352,14.715695,192.168.2.2,192.168.1.2,TCP,66,839680,5001  >  45092 [ACK] Seq=1 Ack=1775249 Win=839680 Len=0 TSval=1023647988 TSecr=1378717598
353,14.861163,192.168.2.2,192.168.1.2,TCP,66,824320,5001  >  45092 [ACK] Seq=1 Ack=1823033 Win=824320 Len=0 TSval=1023648134 TSecr=1378718081
356,15.261128,192.168.2.2,192.168.1.2,TCP,66,816128,5001  >  45092 [ACK] Seq=1 Ack=1888193 Win=816128 Len=0 TSval=1023648533 TSecr=1378718081
357,15.80586,192.168.2.2,192.168.1.2,TCP,66,839680,5001  >  45092 [ACK] Seq=1 Ack=1905569 Win=839680 Len=0 TSval=1023649078 TSecr=1378718082
359,15.951984,192.168.2.2,192.168.1.2,TCP,66,824320,5001  >  45092 [ACK] Seq=1 Ack=1953353 Win=824320 Len=0 TSval=1023649224 TSecr=1378718625
361,16.351623,192.168.2.2,192.168.1.2,TCP,66,816128,5001  >  45092 [ACK] Seq=1 Ack=2018513 Win=816128 Len=0 TSval=1023649623 TSecr=1378718626
362,16.896647,192.168.2.2,192.168.1.2,TCP,66,882688,5001  >  45092 [ACK] Seq=1 Ack=2035889 Win=882688 Len=0 TSval=1023650168 TSecr=1378718629
363,17.042338,192.168.2.2,192.168.1.2,TCP,66,977920,5001  >  45092 [ACK] Seq=1 Ack=2083673 Win=977920 Len=0 TSval=1023650314 TSecr=1378719170
368,17.441859,192.168.2.2,192.168.1.2,TCP,66,1009664,5001  >  45092 [ACK] Seq=1 Ack=2099601 Win=1009664 Len=0 TSval=1023650713 TSecr=1378719388
