PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.041 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=688 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=754 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=795 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=861 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=952 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=1116 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=1424 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=1865 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=2366 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=2857 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=3392 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=3857 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=4385 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=4892 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=5404 ms
64 bytes from 192.168.2.2: icmp_seq=17 ttl=63 time=5894 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=6368 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=6905 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=7372 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=7879 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=8380 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=8859 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=9380 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=9871 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=10385 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=10880 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=11394 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=11896 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=17730 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=16917 ms
64 bytes from 192.168.2.2: icmp_seq=40 ttl=63 time=17407 ms
64 bytes from 192.168.2.2: icmp_seq=41 ttl=63 time=17897 ms
64 bytes from 192.168.2.2: icmp_seq=42 ttl=63 time=18308 ms
64 bytes from 192.168.2.2: icmp_seq=43 ttl=63 time=17298 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=16275 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=15252 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=14230 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=13206 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=12184 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=11161 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=10138 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=9115 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=8092 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=7069 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=6046 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=5036 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=25560 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=26067 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=26569 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=27059 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=27501 ms
64 bytes from 192.168.2.2: icmp_seq=61 ttl=63 time=27566 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 53 received, 13% packet loss, time 60472ms
rtt min/avg/max/mdev = 0.041/10278.898/27566.517/7831.282 ms, pipe 18
