No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
57,1.148223,192.168.2.2,192.168.1.2,TCP,66,101376,5001  >  45086 [ACK] Seq=1 Ack=140457 Win=101376 Len=0 TSval=1023551800 TSecr=1378623466
59,1.17245,192.168.2.2,192.168.1.2,TCP,66,127488,5001  >  45086 [ACK] Seq=1 Ack=153489 Win=127488 Len=0 TSval=1023551825 TSecr=1378623473
63,1.281481,192.168.2.2,192.168.1.2,TCP,66,135680,5001  >  45086 [ACK] Seq=1 Ack=157833 Win=135680 Len=0 TSval=1023551933 TSecr=1378623509
66,1.31784,192.168.2.2,192.168.1.2,TCP,66,138752,5001  >  45086 [ACK] Seq=1 Ack=159281 Win=138752 Len=0 TSval=1023551970 TSecr=1378623521
68,1.329906,192.168.2.2,192.168.1.2,TCP,66,144384,5001  >  45086 [ACK] Seq=1 Ack=162177 Win=144384 Len=0 TSval=1023551982 TSecr=1378623521
70,1.354873,192.168.2.2,192.168.1.2,TCP,66,168960,5001  >  45086 [ACK] Seq=1 Ack=174273 Win=168960 Len=0 TSval=1023552007 TSecr=1378623527
73,1.45578,192.168.2.2,192.168.1.2,TCP,66,180224,5001  >  45086 [ACK] Seq=1 Ack=180065 Win=180224 Len=0 TSval=1023552108 TSecr=1378623600
77,1.513274,192.168.2.2,192.168.1.2,TCP,66,183296,5001  >  45086 [ACK] Seq=1 Ack=181001 Win=183296 Len=0 TSval=1023552165 TSecr=1378623600
79,1.513276,192.168.2.2,192.168.1.2,TCP,66,197632,5001  >  45086 [ACK] Seq=1 Ack=188241 Win=197632 Len=0 TSval=1023552165 TSecr=1378623673
82,1.573391,192.168.2.2,192.168.1.2,TCP,66,223744,5001  >  45086 [ACK] Seq=1 Ack=201273 Win=223744 Len=0 TSval=1023552225 TSecr=1378623709
85,1.682178,192.168.2.2,192.168.1.2,TCP,66,226816,5001  >  45086 [ACK] Seq=1 Ack=202721 Win=226816 Len=0 TSval=1023552334 TSecr=1378623890
88,1.694552,192.168.2.2,192.168.1.2,TCP,66,270336,5001  >  45086 [ACK] Seq=1 Ack=224441 Win=270336 Len=0 TSval=1023552346 TSecr=1378624072
91,1.877226,192.168.2.2,192.168.1.2,TCP,66,304640,5001  >  45086 [ACK] Seq=1 Ack=246161 Win=304640 Len=0 TSval=1023552529 TSecr=1378624097
94,2.058938,192.168.2.2,192.168.1.2,TCP,66,304640,5001  >  45086 [ACK] Seq=1 Ack=267881 Win=304640 Len=0 TSval=1023552711 TSecr=1378624097
97,2.239816,192.168.2.2,192.168.1.2,TCP,66,304640,5001  >  45086 [ACK] Seq=1 Ack=289601 Win=304640 Len=0 TSval=1023552891 TSecr=1378624206
100,2.422137,192.168.2.2,192.168.1.2,TCP,66,310784,5001  >  45086 [ACK] Seq=1 Ack=292497 Win=310784 Len=0 TSval=1023553074 TSecr=1378624212
102,2.445616,192.168.2.2,192.168.1.2,TCP,66,313344,5001  >  45086 [ACK] Seq=1 Ack=296841 Win=313344 Len=0 TSval=1023553097 TSecr=1378624242
104,2.481937,192.168.2.2,192.168.1.2,TCP,66,311296,5001  >  45086 [ACK] Seq=1 Ack=305529 Win=311296 Len=0 TSval=1023553133 TSecr=1378624254
106,2.554534,192.168.2.2,192.168.1.2,TCP,66,312832,5001  >  45086 [ACK] Seq=1 Ack=311321 Win=312832 Len=0 TSval=1023553206 TSecr=1378624279
110,2.603419,192.168.2.2,192.168.1.2,TCP,66,304640,5001  >  45086 [ACK] Seq=1 Ack=333041 Win=304640 Len=0 TSval=1023553255 TSecr=1378624279
112,2.784738,192.168.2.2,192.168.1.2,TCP,66,304640,5001  >  45086 [ACK] Seq=1 Ack=354761 Win=304640 Len=0 TSval=1023553436 TSecr=1378624380
115,2.966368,192.168.2.2,192.168.1.2,TCP,66,310784,5001  >  45086 [ACK] Seq=1 Ack=364297 Win=310784 Len=0 TSval=1023553618 TSecr=1378624437
118,3.047596,192.168.2.2,192.168.1.2,TCP,66,309760,5001  >  45086 [ACK] Seq=1 Ack=375881 Win=309760 Len=0 TSval=1023553699 TSecr=1378624437
120,3.144497,192.168.2.2,192.168.1.2,TCP,66,315392,5001  >  45086 [ACK] Seq=1 Ack=376481 Win=315392 Len=0 TSval=1023553796 TSecr=1378624438
122,3.150266,192.168.2.2,192.168.1.2,TCP,66,304640,5001  >  45086 [ACK] Seq=1 Ack=398201 Win=304640 Len=0 TSval=1023553801 TSecr=1378624497
124,3.331722,192.168.2.2,192.168.1.2,TCP,66,307200,5001  >  45086 [ACK] Seq=1 Ack=415577 Win=307200 Len=0 TSval=1023553983 TSecr=1378624606
126,3.476904,192.168.2.2,192.168.1.2,TCP,66,313344,5001  >  45086 [ACK] Seq=1 Ack=419921 Win=313344 Len=0 TSval=1023554128 TSecr=1378624618
128,3.513942,192.168.2.2,192.168.1.2,TCP,66,315392,5001  >  45086 [ACK] Seq=1 Ack=437297 Win=315392 Len=0 TSval=1023554165 TSecr=1378624725
131,3.65993,192.168.2.2,192.168.1.2,TCP,66,315392,5001  >  45086 [ACK] Seq=1 Ack=441641 Win=315392 Len=0 TSval=1023554311 TSecr=1378624801
134,3.696378,192.168.2.2,192.168.1.2,TCP,66,315392,5001  >  45086 [ACK] Seq=1 Ack=463361 Win=315392 Len=0 TSval=1023554347 TSecr=1378624983
136,3.878477,192.168.2.2,192.168.1.2,TCP,66,315392,5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023554529 TSecr=1378625163
139,4.059756,192.168.2.2,192.168.1.2,TCP,78,315392,[TCP Dup ACK 136#1] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023554710 TSecr=1378625163 SLE=502457 SRE=505353
141,4.083965,192.168.2.2,192.168.1.2,TCP,78,315392,[TCP Dup ACK 136#2] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023554735 TSecr=1378625163 SLE=502457 SRE=506801
143,4.096082,192.168.2.2,192.168.1.2,TCP,78,315392,[TCP Dup ACK 136#3] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023554747 TSecr=1378625163 SLE=502457 SRE=518385
145,4.193153,192.168.2.2,192.168.1.2,TCP,78,315392,[TCP Dup ACK 136#4] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023554844 TSecr=1378625163 SLE=502457 SRE=524177
148,4.242072,192.168.2.2,192.168.1.2,TCP,78,315392,[TCP Dup ACK 136#5] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023554893 TSecr=1378625163 SLE=502457 SRE=528521
150,4.278361,192.168.2.2,192.168.1.2,TCP,78,315392,[TCP Dup ACK 136#6] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023554929 TSecr=1378625163 SLE=502457 SRE=550241
152,4.459638,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#7] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555110 TSecr=1378625163 SLE=567617 SRE=577753 SLE=502457 SRE=550241
154,4.544219,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#8] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555195 TSecr=1378625163 SLE=567617 SRE=589337 SLE=502457 SRE=550241
157,4.641921,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#9] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555292 TSecr=1378625163 SLE=567617 SRE=590785 SLE=502457 SRE=550241
159,4.653254,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#10] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555304 TSecr=1378625163 SLE=567617 SRE=595129 SLE=502457 SRE=550241
161,4.689936,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#11] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555340 TSecr=1378625163 SLE=567617 SRE=629881 SLE=502457 SRE=550241
164,4.980264,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#12] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555630 TSecr=1378625163 SLE=567617 SRE=634225 SLE=502457 SRE=550241
166,5.017278,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#13] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555667 TSecr=1378625163 SLE=567617 SRE=640017 SLE=502457 SRE=550241
169,5.065697,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#14] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555716 TSecr=1378625163 SLE=567617 SRE=655945 SLE=502457 SRE=550241
174,5.198575,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#15] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023555849 TSecr=1378625163 SLE=567617 SRE=677665 SLE=502457 SRE=550241
176,5.380891,192.168.2.2,192.168.1.2,TCP,86,315392,[TCP Dup ACK 136#16] 5001  >  45086 [ACK] Seq=1 Ack=485081 Win=315392 Len=0 TSval=1023556031 TSecr=1378625163 SLE=567617 SRE=684905 SLE=502457 SRE=550241
179,5.441271,192.168.2.2,192.168.1.2,TCP,86,312832,5001  >  45086 [ACK] Seq=1 Ack=487977 Win=312832 Len=0 TSval=1023556091 TSecr=1378626982 SLE=567617 SRE=684905 SLE=502457 SRE=550241
180,5.465709,192.168.2.2,192.168.1.2,TCP,86,319488,5001  >  45086 [ACK] Seq=1 Ack=489425 Win=319488 Len=0 TSval=1023556116 TSecr=1378627007 SLE=567617 SRE=684905 SLE=502457 SRE=550241
182,5.477914,192.168.2.2,192.168.1.2,TCP,86,342528,5001  >  45086 [ACK] Seq=1 Ack=501009 Win=342528 Len=0 TSval=1023556128 TSecr=1378627019 SLE=567617 SRE=684905 SLE=502457 SRE=550241
186,5.574949,192.168.2.2,192.168.1.2,TCP,78,345088,5001  >  45086 [ACK] Seq=1 Ack=550241 Win=345088 Len=0 TSval=1023556225 TSecr=1378627116 SLE=567617 SRE=684905
188,5.586719,192.168.2.2,192.168.1.2,TCP,78,353792,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=550241 Win=353792 Len=0 TSval=1023556237 TSecr=1378627116 SLE=567617 SRE=689249
190,5.623938,192.168.2.2,192.168.1.2,TCP,78,362496,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=550241 Win=362496 Len=0 TSval=1023556274 TSecr=1378627116 SLE=567617 SRE=693593
192,5.659305,192.168.2.2,192.168.1.2,TCP,78,406016,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=550241 Win=406016 Len=0 TSval=1023556309 TSecr=1378627116 SLE=567617 SRE=715313
194,5.841526,192.168.2.2,192.168.1.2,TCP,78,426496,5001  >  45086 [ACK] Seq=1 Ack=560377 Win=426496 Len=0 TSval=1023556491 TSecr=1378627382 SLE=567617 SRE=715313
197,5.925913,192.168.2.2,192.168.1.2,TCP,66,440832,5001  >  45086 [ACK] Seq=1 Ack=715313 Win=440832 Len=0 TSval=1023556576 TSecr=1378627467
199,5.986548,192.168.2.2,192.168.1.2,TCP,66,449536,5001  >  45086 [ACK] Seq=1 Ack=719657 Win=449536 Len=0 TSval=1023556636 TSecr=1378627467
201,6.022839,192.168.2.2,192.168.1.2,TCP,66,452608,5001  >  45086 [ACK] Seq=1 Ack=721105 Win=452608 Len=0 TSval=1023556672 TSecr=1378627564
204,6.034752,192.168.2.2,192.168.1.2,TCP,66,461312,5001  >  45086 [ACK] Seq=1 Ack=725449 Win=461312 Len=0 TSval=1023556684 TSecr=1378627576
206,6.071112,192.168.2.2,192.168.1.2,TCP,66,470016,5001  >  45086 [ACK] Seq=1 Ack=729793 Win=470016 Len=0 TSval=1023556721 TSecr=1378627612
208,6.107475,192.168.2.2,192.168.1.2,TCP,66,530432,5001  >  45086 [ACK] Seq=1 Ack=760201 Win=530432 Len=0 TSval=1023556757 TSecr=1378627612
210,6.361903,192.168.2.2,192.168.1.2,TCP,66,539136,5001  >  45086 [ACK] Seq=1 Ack=764545 Win=539136 Len=0 TSval=1023557011 TSecr=1378627902
212,6.39822,192.168.2.2,192.168.1.2,TCP,66,550912,5001  >  45086 [ACK] Seq=1 Ack=770337 Win=550912 Len=0 TSval=1023557048 TSecr=1378627939
214,6.44716,192.168.2.2,192.168.1.2,TCP,66,559616,5001  >  45086 [ACK] Seq=1 Ack=774681 Win=559616 Len=0 TSval=1023557097 TSecr=1378627988
216,6.483436,192.168.2.2,192.168.1.2,TCP,78,587776,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=587776 Len=0 TSval=1023557133 TSecr=1378627988 SLE=786265 SRE=800473
219,6.602427,192.168.2.2,192.168.1.2,TCP,78,602624,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=602624 Len=0 TSval=1023557252 TSecr=1378627988 SLE=786265 SRE=807713
221,6.662987,192.168.2.2,192.168.1.2,TCP,78,625664,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=625664 Len=0 TSval=1023557312 TSecr=1378627988 SLE=786265 SRE=819297
224,6.760133,192.168.2.2,192.168.1.2,TCP,78,628736,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=628736 Len=0 TSval=1023557409 TSecr=1378627988 SLE=786265 SRE=819569
226,6.762567,192.168.2.2,192.168.1.2,TCP,78,674816,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=674816 Len=0 TSval=1023557412 TSecr=1378627988 SLE=786265 SRE=842737
228,6.956804,192.168.2.2,192.168.1.2,TCP,78,686592,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=686592 Len=0 TSval=1023557606 TSecr=1378627988 SLE=786265 SRE=848529
230,7.004817,192.168.2.2,192.168.1.2,TCP,78,704000,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=704000 Len=0 TSval=1023557654 TSecr=1378627988 SLE=786265 SRE=857217
233,7.077515,192.168.2.2,192.168.1.2,TCP,78,721408,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=721408 Len=0 TSval=1023557727 TSecr=1378627988 SLE=786265 SRE=865905
236,7.150236,192.168.2.2,192.168.1.2,TCP,78,786944,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023557799 TSecr=1378627988 SLE=786265 SRE=909345
240,7.515065,192.168.2.2,192.168.1.2,TCP,78,786944,[TCP Dup ACK 214#1] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558164 TSecr=1378627988 SLE=786265 SRE=912241
242,7.537974,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#2] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558187 TSecr=1378627988 SLE=920929 SRE=928169 SLE=786265 SRE=912241
244,7.598737,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#3] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558248 TSecr=1378627988 SLE=920929 SRE=932513 SLE=786265 SRE=912241
247,7.634962,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#4] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558284 TSecr=1378627988 SLE=920929 SRE=933961 SLE=786265 SRE=912241
249,7.646729,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#5] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558296 TSecr=1378627988 SLE=920929 SRE=938305 SLE=786265 SRE=912241
251,7.683078,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#6] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558332 TSecr=1378627988 SLE=920929 SRE=942649 SLE=786265 SRE=912241
253,7.719518,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#7] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558368 TSecr=1378627988 SLE=920929 SRE=958577 SLE=786265 SRE=912241
255,7.852665,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#8] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558501 TSecr=1378627988 SLE=920929 SRE=977401 SLE=786265 SRE=912241
258,8.010127,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#9] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558659 TSecr=1378627988 SLE=920929 SRE=983193 SLE=786265 SRE=912241
260,8.059362,192.168.2.2,192.168.1.2,TCP,86,786944,[TCP Dup ACK 214#10] 5001  >  45086 [ACK] Seq=1 Ack=774681 Win=786944 Len=0 TSval=1023558708 TSecr=1378627988 SLE=920929 SRE=987537 SLE=786265 SRE=912241
263,8.095634,192.168.2.2,192.168.1.2,TCP,78,745984,5001  >  45086 [ACK] Seq=1 Ack=912241 Win=745984 Len=0 TSval=1023558744 TSecr=1378629405 SLE=920929 SRE=987537
265,8.191835,192.168.2.2,192.168.1.2,TCP,86,801280,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=801280 Len=0 TSval=1023558840 TSecr=1378629405 SLE=990433 SRE=997673 SLE=920929 SRE=987537
270,9.754884,192.168.2.2,192.168.1.2,TCP,86,816128,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=816128 Len=0 TSval=1023558902 TSecr=1378629405 SLE=990433 SRE=1004913 SLE=920929 SRE=987537
272,9.754886,192.168.2.2,192.168.1.2,TCP,86,824320,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=824320 Len=0 TSval=1023558962 TSecr=1378629405 SLE=990433 SRE=1009257 SLE=920929 SRE=987537
273,9.754888,192.168.2.2,192.168.1.2,TCP,86,827392,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=827392 Len=0 TSval=1023558998 TSecr=1378629405 SLE=990433 SRE=1010705 SLE=920929 SRE=987537
274,9.75489,192.168.2.2,192.168.1.2,TCP,86,873984,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=873984 Len=0 TSval=1023559011 TSecr=1378629405 SLE=990433 SRE=1033873 SLE=920929 SRE=987537
275,9.754892,192.168.2.2,192.168.1.2,TCP,86,885248,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=885248 Len=0 TSval=1023559204 TSecr=1378629405 SLE=990433 SRE=1039665 SLE=920929 SRE=987537
276,9.754894,192.168.2.2,192.168.1.2,TCP,86,902656,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=902656 Len=0 TSval=1023559253 TSecr=1378629405 SLE=990433 SRE=1048353 SLE=920929 SRE=987537
277,9.754896,192.168.2.2,192.168.1.2,TCP,86,908800,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=908800 Len=0 TSval=1023559325 TSecr=1378629405 SLE=990433 SRE=1051249 SLE=920929 SRE=987537
278,9.754897,192.168.2.2,192.168.1.2,TCP,94,989696,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=989696 Len=0 TSval=1023559350 TSecr=1378629405 SLE=1057041 SRE=1097585 SLE=990433 SRE=1051249 SLE=920929 SRE=987537
279,9.754899,192.168.2.2,192.168.1.2,TCP,94,995328,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=912241 Win=995328 Len=0 TSval=1023559688 TSecr=1378629405 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585 SLE=990433 SRE=1051249
280,9.754901,192.168.2.2,192.168.1.2,TCP,94,1009664,5001  >  45086 [ACK] Seq=1 Ack=919481 Win=1009664 Len=0 TSval=1023559712 TSecr=1378630459 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585 SLE=990433 SRE=1051249
281,9.754903,192.168.2.2,192.168.1.2,TCP,94,1012736,5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1012736 Len=0 TSval=1023559773 TSecr=1378630520 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585 SLE=990433 SRE=1051249
282,9.754904,192.168.2.2,192.168.1.2,TCP,94,1015808,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1015808 Len=0 TSval=1023559785 TSecr=1378630520 SLE=1106273 SRE=1107721 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585
283,9.754906,192.168.2.2,192.168.1.2,TCP,94,1024512,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1024512 Len=0 TSval=1023559797 TSecr=1378630520 SLE=1106273 SRE=1112065 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585
284,9.754908,192.168.2.2,192.168.1.2,TCP,94,1033216,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1033216 Len=0 TSval=1023559833 TSecr=1378630520 SLE=1106273 SRE=1116409 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585
285,9.754909,192.168.2.2,192.168.1.2,TCP,94,1064960,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1064960 Len=0 TSval=1023559870 TSecr=1378630520 SLE=1106273 SRE=1132337 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585
286,9.754911,192.168.2.2,192.168.1.2,TCP,94,1088000,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1088000 Len=0 TSval=1023560003 TSecr=1378630520 SLE=1106273 SRE=1143921 SLE=1100481 SRE=1103377 SLE=1057041 SRE=1097585
287,9.754913,192.168.2.2,192.168.1.2,TCP,94,1099776,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1099776 Len=0 TSval=1023560099 TSecr=1378630520 SLE=1151161 SRE=1156953 SLE=1106273 SRE=1143921 SLE=1100481 SRE=1103377
288,9.754915,192.168.2.2,192.168.1.2,TCP,94,1108480,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1108480 Len=0 TSval=1023560161 TSecr=1378630520 SLE=1151161 SRE=1161297 SLE=1106273 SRE=1143921 SLE=1100481 SRE=1103377
289,9.755147,192.168.2.2,192.168.1.2,TCP,94,1154560,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=987537 Win=1154560 Len=0 TSval=1023560185 TSecr=1378630520 SLE=1151161 SRE=1184465 SLE=1106273 SRE=1143921 SLE=1100481 SRE=1103377
291,9.755862,192.168.2.2,192.168.1.2,TCP,94,1160704,5001  >  45086 [ACK] Seq=1 Ack=1051249 Win=1160704 Len=0 TSval=1023560378 TSecr=1378631112 SLE=1151161 SRE=1184465 SLE=1106273 SRE=1143921 SLE=1100481 SRE=1103377
296,9.757425,192.168.2.2,192.168.1.2,TCP,94,1183744,[TCP Window Update] 5001  >  45086 [ACK] Seq=1 Ack=1051249 Win=1183744 Len=0 TSval=1023560404 TSecr=1378631112 SLE=1196049 SRE=1207633 SLE=1151161 SRE=1184465 SLE=1106273 SRE=1143921
305,9.853822,192.168.2.2,192.168.1.2,TCP,94,1195008,5001  >  45086 [ACK] Seq=1 Ack=1097585 Win=1195008 Len=0 TSval=1023560502 TSecr=1378632675 SLE=1196049 SRE=1207633 SLE=1151161 SRE=1184465 SLE=1106273 SRE=1143921
307,9.901822,192.168.2.2,192.168.1.2,TCP,94,1201152,5001  >  45086 [ACK] Seq=1 Ack=1103377 Win=1201152 Len=0 TSval=1023560550 TSecr=1378632675 SLE=1196049 SRE=1207633 SLE=1151161 SRE=1184465 SLE=1106273 SRE=1143921
