No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
332,3.604812,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=434401 Win=58368 Len=0 TSval=2325278670 TSecr=1376318447
334,3.629276,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=437297 Win=58368 Len=0 TSval=2325278694 TSecr=1376318471
336,3.65281,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=440193 Win=58368 Len=0 TSval=2325278718 TSecr=1376318496
338,3.677005,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=443089 Win=58368 Len=0 TSval=2325278742 TSecr=1376318520
340,3.708354,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=445985 Win=58368 Len=0 TSval=2325278773 TSecr=1376318545
342,3.725512,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=448881 Win=58368 Len=0 TSval=2325278790 TSecr=1376318568
344,3.74971,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=451777 Win=58368 Len=0 TSval=2325278815 TSecr=1376318593
346,3.774282,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=454673 Win=58368 Len=0 TSval=2325278839 TSecr=1376318617
348,3.798135,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=457569 Win=58368 Len=0 TSval=2325278863 TSecr=1376318641
350,3.822376,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=460465 Win=58368 Len=0 TSval=2325278887 TSecr=1376318665
352,3.846868,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=463361 Win=58368 Len=0 TSval=2325278912 TSecr=1376318696
354,3.870814,192.168.2.2,192.168.1.2,TCP,66,58368,5001  >  53142 [ACK] Seq=1 Ack=466257 Win=58368 Len=0 TSval=2325278936 TSecr=1376318714
