No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
265,16.314801,192.168.2.2,192.168.1.2,TCP,66,1275,5001  >  58166 [ACK] Seq=1 Ack=1988105 Win=1275 Len=0 TSval=1140266210 TSecr=1525048202
266,16.859866,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2005481 Win=1307 Len=0 TSval=1140266755 TSecr=1525048203
267,17.005527,192.168.2.2,192.168.1.2,TCP,66,1304,5001  >  58166 [ACK] Seq=1 Ack=2040233 Win=1304 Len=0 TSval=1140266900 TSecr=1525048748
274,17.296195,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2051817 Win=1307 Len=0 TSval=1140267191 TSecr=1525048892
279,17.393156,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2053265 Win=1307 Len=0 TSval=1140267288 TSecr=1525048941
284,17.407786,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2056161 Win=1307 Len=0 TSval=1140267302 TSecr=1525052162
285,17.432238,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2059057 Win=1307 Len=0 TSval=1140267327 TSecr=1525052181
286,17.457862,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2061953 Win=1307 Len=0 TSval=1140267352 TSecr=1525052199
288,17.48126,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2064849 Win=1307 Len=0 TSval=1140267376 TSecr=1525052217
291,17.50548,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2066297 Win=1307 Len=0 TSval=1140267400 TSecr=1525052235
293,17.517618,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2069193 Win=1307 Len=0 TSval=1140267412 TSecr=1525052453
296,17.541813,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2072089 Win=1307 Len=0 TSval=1140267436 TSecr=1525052471
299,17.566178,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2074985 Win=1307 Len=0 TSval=1140267461 TSecr=1525052489
302,17.590579,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2077881 Win=1307 Len=0 TSval=1140267485 TSecr=1525052508
305,17.614509,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2079329 Win=1307 Len=0 TSval=1140267509 TSecr=1525052550
307,17.626616,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2080777 Win=1307 Len=0 TSval=1140267521 TSecr=1525052638
309,17.63916,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2082225 Win=1307 Len=0 TSval=1140267534 TSecr=1525052650
311,17.650873,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2083673 Win=1307 Len=0 TSval=1140267545 TSecr=1525052662
313,17.663645,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2085121 Win=1307 Len=0 TSval=1140267558 TSecr=1525052674
315,17.687164,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2088017 Win=1307 Len=0 TSval=1140267582 TSecr=1525052686
316,17.71162,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2090913 Win=1307 Len=0 TSval=1140267606 TSecr=1525052710
317,17.736181,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2093809 Win=1307 Len=0 TSval=1140267631 TSecr=1525052734
320,17.759824,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2096705 Win=1307 Len=0 TSval=1140267654 TSecr=1525052759
323,17.771916,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2099601 Win=1307 Len=0 TSval=1140267666 TSecr=1525052783
326,17.796305,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2102497 Win=1307 Len=0 TSval=1140267691 TSecr=1525052801
329,17.820552,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2105393 Win=1307 Len=0 TSval=1140267715 TSecr=1525052820
332,17.844623,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2108289 Win=1307 Len=0 TSval=1140267739 TSecr=1525052839
335,17.881207,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2111185 Win=1307 Len=0 TSval=1140267776 TSecr=1525052893
338,17.905666,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2114081 Win=1307 Len=0 TSval=1140267800 TSecr=1525052916
341,17.929702,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2116977 Win=1307 Len=0 TSval=1140267824 TSecr=1525052940
344,17.953622,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2119873 Win=1307 Len=0 TSval=1140267848 TSecr=1525052962
